"x"	"i"	"j"	"k"	"y"
116.726062337683	0	0	1	499.19799086712
-21.0052364281717	0	0	1	-240.926984622266
67.5880728449414	0	1	0	394.799417542107
22.8217851261546	1	1	1	206.975735347542
21.8014740546465	1	0	2	181.696078833989
42.8531952811616	1	0	2	388.017115551419
72.5869208280957	0	1	1	301.525438631986
78.4530559660118	1	0	0	199.089325781647
-15.3960047898944	0	0	3	57.496576024305
9.84112109832108	0	0	2	142.82171619636
84.6630013908322	1	0	1	277.346994631891
72.0687620468463	0	0	2	289.473812726384
-6.85998685624076	1	1	2	27.4869292038259
32.8169723645822	0	0	2	-17.7335755176349
20.9062272578667	0	0	2	21.8457415097712
55.8828804997141	0	0	1	375.102697497758
-0.576486540565497	1	1	0	201.411602608274
-1.8237602637489	0	1	1	7.88882902134372
-12.1429308629223	1	0	2	-17.491426671689
122.579103147871	1	1	1	690.551099118415
-9.04674708316344	1	1	1	134.987384285667
19.9364906887245	0	1	2	240.881094920174
59.6162505428412	1	1	2	451.747043269986
68.7789590130066	1	1	3	375.202433466662
1.83346065632188	0	0	2	-17.6013288271464
85.3335334079842	1	1	3	315.350686648136
-1.28585892686233	0	1	2	119.585311944073
41.319160355086	1	0	2	208.582208204751
161.925076159946	1	1	1	937.999488418482
62.4841953028057	0	0	2	211.297043465291
26.5426186591457	0	1	1	180.919346152565
57.8372872281354	0	0	1	245.160145751506
16.7777160094759	1	0	2	118.219984166174
56.863063829279	1	0	1	500.550387910401
18.9852451643476	1	1	2	306.062463656719
29.148503327443	1	0	2	328.779655072511
35.6580849782639	1	0	1	187.726682929515
62.1421158676948	0	1	1	205.641100935323
66.4474365338767	1	0	2	374.182721537612
128.755090555404	0	1	3	705.175596971386
-0.736743206049098	0	0	2	-31.8879777940523
-15.2511007083121	1	0	1	-114.409955333639
50.4258650885547	0	1	1	66.6046919896939
43.6048991404044	1	1	1	350.496486698783
60.909121584916	0	1	2	340.39317188126
51.0473269546721	0	1	2	94.4949155524786
83.6182714804222	1	1	1	554.567382128796
50.3059372327186	1	0	3	301.29178952419
116.995932629833	1	1	1	607.476262045441
57.0271623810078	0	0	1	214.235781685675
11.0700577773358	0	1	2	17.1313156661136
14.7919286415694	1	1	0	96.4696237454539
96.2930519996321	0	1	2	274.538866257418
121.822288841667	0	1	2	708.574302353047
11.6893630606738	0	1	3	219.600407730255
51.4630905563017	1	1	1	258.12784296116
78.3808402010691	1	0	3	353.829904923036
65.8557613678286	0	0	3	180.023683092081
82.3641680750807	1	1	2	416.224680106942
73.137703015475	0	1	1	408.59065510334
11.4290479033525	0	1	2	-16.6473508950816
-0.378926441684698	1	1	2	181.473955073781
11.5307653146158	0	1	1	148.61530163321
67.8979919232717	0	0	1	208.495849323416
-18.5129570543357	1	0	2	28.3537954684039
68.5027831881572	1	0	1	372.986506462717
34.6670785433915	1	1	0	392.648447963455
31.8974635368126	0	1	2	241.443964508909
52.0984256384023	1	0	2	258.188287775757
100.166742511775	1	0	2	276.540911502785
89.792444418113	0	1	1	371.434023496463
56.932027146537	0	0	2	288.776622468901
98.8541544123522	1	0	3	274.135249195523
4.72524604937004	1	0	2	112.252026330971
32.4361613647583	1	1	0	315.175699466315
-22.4597108563819	0	1	2	-71.2894860090671
36.774126325121	1	1	2	249.93336746224
44.7103941512834	0	0	2	325.504997245357
95.7615816270193	0	1	2	602.052678143242
12.5176193948145	0	1	1	-0.937426208758978
-23.4553068871905	1	1	2	-41.970789841997
103.343648698519	1	1	3	688.264582482827
60.365101085579	0	1	3	421.323753619516
95.1904259847515	0	0	2	386.444368593013
30.9853791987663	0	0	0	-20.9502342041027
89.1906869279949	0	0	0	309.672984414163
-18.688171705709	1	1	1	-55.9202448676095
104.18079145109	1	0	1	541.710162173902
130.098185175296	0	1	1	776.046021598621
14.7672921971303	1	0	2	202.918525031419
33.8395935083367	0	0	3	141.102263123947
47.4837734601963	0	0	0	244.371094914737
53.2921524129894	1	0	2	219.345023934876
8.82461589311033	1	1	3	137.632421716807
73.5173512351335	1	1	1	443.085655988636
16.1659370690147	0	1	1	131.665118246913
35.2807201448824	1	0	1	51.0721761557218
24.4824358614072	1	1	0	123.904165937744
-5.30167622498354	0	1	3	-8.99894052382454
-40.6998359384937	1	0	0	-217.072735630924
49.7564649146511	1	1	0	253.178736178793
-19.8413322509464	1	0	1	-14.7950293644216
-46.3965336895005	1	0	2	-90.9315895218394
137.291097721435	1	0	2	585.377692766077
40.2652778260439	1	1	1	320.492306352012
-6.47571267733835	0	1	1	126.299306183182
9.76337039923042	1	1	2	267.011477838856
17.8817047767172	0	1	1	366.194517407091
69.817932383399	1	0	2	377.48636241386
-29.49098369204	1	1	1	-32.5180160801451
-14.9512200338284	1	0	1	-187.711444311409
48.3448847257186	1	1	3	365.266443998402
95.3026240139188	1	0	2	460.029013125911
-26.903561539631	1	0	1	-103.677493839497
105.980069545809	0	0	2	484.272991547356
84.0036654441676	1	1	2	364.691892945025
53.311508192568	1	1	1	498.173868662223
77.2227703148942	1	1	3	625.032414037436
-23.097309908215	0	1	2	-98.04599867481
69.5892170861562	1	1	1	364.64533415888
88.6164313042837	0	0	1	285.093571308689
-61.756179606893	0	1	1	-144.498538257615
-7.69947157745778	0	1	2	-64.3611071881436
44.4248209886392	0	1	2	289.504572581303
70.7272598911114	0	1	1	384.643692460419
-13.0747660962295	0	0	2	-16.6088481063085
71.8649504023854	1	0	1	359.934093995657
19.688073714216	1	0	3	176.125054355532
33.5223073122041	0	1	3	232.64542832078
-9.53170978734847	0	1	1	27.054395193168
75.1431447813562	0	0	2	112.916741895238
56.1155192558668	1	0	1	137.143306120347
44.9871232462007	0	0	1	97.1252019396173
-4.20895567096537	0	0	2	-87.4887777205154
44.3208946065897	1	0	2	232.986108758925
20.1913546449241	0	1	2	44.6006344829561
84.6083708533347	0	0	2	342.554602509245
146.13600845217	0	0	2	696.272435618052
32.5888795185496	0	1	1	288.004326267593
18.1023293581875	1	0	0	258.40245490675
103.388264015095	1	1	2	566.139269067125
81.4218326392214	0	0	0	491.964821239342
123.229640293544	0	1	3	527.017410778624
-0.0143873577699623	1	1	1	135.285148286633
73.6851869133633	1	1	2	443.631896418842
86.0527040386704	0	0	2	377.109195848839
73.2550525040846	1	0	0	396.917657331791
-27.9936356556401	0	1	3	-167.553235130241
5.58778159348064	1	0	1	-45.9021413877152
34.6332673383996	0	0	0	79.1402801356073
64.1047315918927	1	0	2	289.52780422638
20.8629340385246	0	0	3	349.944551623088
72.2163454752438	0	0	2	217.507149958057
-18.598998904541	0	0	1	-148.16075060734
79.6096929293983	0	0	2	283.205686609707
9.98348057635439	0	0	1	167.819536098073
70.4753188774068	1	0	3	292.650714797512
9.93645115059774	0	1	0	209.451891518771
21.7712008349051	1	0	1	195.878679174016
-11.6656764809803	1	0	3	94.399251483059
21.938374474416	1	0	3	-13.9597726517517
36.6494459846417	0	1	1	206.213101083981
57.7351414046637	0	1	1	267.788236139976
0.35801033716217	1	1	1	7.31102019428457
-2.41670701670638	0	0	1	-141.79224588412
82.3125611390858	1	1	2	460.465783968522
-20.1474912172858	1	1	1	53.6828431413769
-36.5139860897754	0	0	1	-231.370410658164
24.3335252079206	0	0	2	50.292450446951
72.4393839609311	1	0	2	506.629399682148
80.1266618534672	0	1	2	553.114470141739
104.187203579617	1	1	2	501.463318338024
117.072843847076	0	0	1	444.270819203903
-2.85028632508555	0	1	2	121.954709651756
86.9046936394033	1	0	0	546.066785037262
28.8404578125765	1	0	2	193.315138917444
54.1565731295867	0	1	0	163.629502576802
2.81065182531122	1	1	0	240.84065791429
67.9241844780965	1	1	0	464.138084814376
-10.2729532453172	0	1	1	195.021721479186
28.3651433904376	1	1	2	202.104475871315
72.8828071166357	1	0	1	312.630663148261
-35.6092049545023	1	0	1	-111.855192571139
-11.1508242541788	1	0	1	-93.0920402375205
55.0813444402464	0	0	1	289.63867812333
13.2386885181647	1	1	1	183.025181749158
98.6755118945301	0	0	1	559.544288951386
24.4505339749695	0	1	0	158.690916431854
14.9460421801898	1	0	2	213.417123282211
3.8462363832309	1	1	2	122.707525516202
10.3686355137484	0	1	2	0.886582012256454
9.39013598222291	1	0	2	84.1091224834681
38.8228700954806	1	1	2	129.592128787746
-63.572175584038	1	1	1	-46.4979208549119
-1.97047818514419	0	0	1	-35.3625962359468
55.0833289961218	0	0	1	400.671485584653
-42.4526705248664	0	1	2	-131.231458478051
64.8208141374943	0	1	2	160.133012111428
75.7748040125677	0	1	2	397.712497553447
87.2108050420001	1	1	1	324.977414000682
-16.3248663554059	0	0	1	114.063230014903
54.7558744609536	0	1	1	284.238451816133
21.616396340585	1	1	2	35.676039449125
87.737274028253	1	1	2	519.682428940311
95.7781085913587	1	1	0	510.54531509316
63.0988335822648	1	1	0	444.652584774284
-39.2916781189114	1	1	1	-171.695428733684
91.1725857378603	1	0	1	446.370814586918
31.528465189044	0	0	2	224.481814211743
25.2782408009475	1	1	2	163.166044214474
51.6563072987611	1	0	1	273.099766265062
81.7677210920736	1	1	3	430.583318843444
115.670972261736	1	1	2	527.858260937312
67.044358314173	1	1	3	252.439237243575
92.4461140596706	1	1	2	404.802408696346
76.5505922493618	1	0	1	315.516408768748
103.060671699	1	0	3	503.55541396589
2.48116822915527	1	0	1	286.278215561542
68.0360415007929	1	0	2	294.829793886681
6.01612044255526	1	1	3	145.351848706253
7.01662493649948	0	0	1	165.996607945483
76.0525232759459	0	1	1	498.448561398627
58.9933145325353	0	1	1	390.898109986732
37.4183330585541	1	0	1	34.026799781899
47.9828441431302	0	0	0	427.769263458165
51.2013864540525	1	0	3	357.139690559511
42.822601410594	1	1	2	238.644579959538
53.2351144579607	0	0	2	81.0884407331076
69.3864391285647	0	0	2	339.768846316617
2.99410058542627	1	0	2	-18.4610958293041
32.4476974110872	1	0	0	268.139106914361
23.9404465675049	1	1	2	310.203391473998
111.3037388161	1	0	0	344.227953213643
29.0495351238504	1	0	1	150.361459332139
37.6659439716154	0	0	1	189.844217163492
31.4703093763822	1	0	1	373.087496693161
60.7452173822552	1	1	0	399.459156593709
65.5878443801597	1	0	1	124.934157602859
82.7941721861497	0	0	1	410.835667870228
68.4044626098987	1	1	2	326.632301027002
35.09004087016	1	0	1	149.946542873776
36.0636596409294	0	1	3	301.786732972804
98.0765182527608	1	1	2	565.988144095585
42.8112984165288	0	1	2	268.083675259226
104.800449914974	1	1	3	692.162082159786
61.1073884935189	1	0	0	233.172762262608
17.9235688211705	1	1	2	45.4537743870418
-11.3866708142164	0	0	1	-22.2498683172482
29.2208884705618	0	1	2	113.649349546465
23.9241453225959	1	1	0	86.9676977770709
30.8633932858092	0	0	2	288.445428858278
-15.9541940562303	0	0	1	95.3155718634742
40.3893095238564	0	1	0	154.00007651952
39.3875004488787	0	0	1	80.6174290296233
2.42001805894417	0	1	1	-163.578931348398
45.5921335742278	0	1	0	298.720068902889
87.5217511438166	1	0	0	454.628759699108
50.8353879859632	0	0	2	250.247915265236
29.8583760466406	1	0	2	150.34385151702
-13.1570889681069	0	1	0	21.9928976110319
32.7796439804804	0	0	0	166.924379099445
85.6253578992279	0	0	0	435.93473370322
51.6721900018257	1	0	0	251.607320594148
98.6536939201907	1	0	2	547.780137051304
127.303568780276	0	1	1	633.602015608161
20.3449006391712	1	0	2	212.765827154723
15.1001302820038	0	1	2	91.7451771277902
95.8274588469176	1	1	2	515.485169543036
16.4682624316071	0	0	1	-3.91792852405396
65.0027781137868	1	1	0	323.176559122018
102.059668535863	0	1	2	576.227785747857
61.1959728925166	0	0	2	214.803287022225
-16.0703542687958	0	1	1	86.9357367383233
89.9533545728563	1	1	2	520.095907403527
81.165092518588	1	0	1	313.939988542114
-37.6696186330123	0	0	2	-206.367895001296
15.5056507849734	1	1	1	125.674339305085
110.828237328354	1	0	0	477.396280373118
81.1359755529622	0	1	2	257.272162504147
46.2965247407958	1	1	1	438.714502810707
30.1971760702284	1	0	2	134.172483178977
47.0115362519626	1	0	1	150.206178410595
6.42176129707017	0	0	2	151.927487884623
-15.6950916226562	1	0	1	67.1218569383192
-3.13339372609795	0	0	2	122.305767955763
74.4435262418589	0	0	0	330.41025698095
120.832160113264	1	1	3	658.891412005669
19.9875145749695	0	1	1	78.0627101677882
-6.37202254642889	1	0	1	123.509773066492
126.6506064187	0	0	1	616.019122681974
102.524274327248	1	0	3	367.207083106471
22.5720819171723	1	0	2	290.22549774824
44.4338281912419	1	1	3	371.564763287807
118.953174139044	1	1	2	764.363151210139
-24.2044552415444	0	0	0	8.58511063151454
-5.55263366570535	0	1	3	6.93438937271945
8.2910674554651	0	1	3	266.210326768462
78.7148756826006	0	0	2	315.713865125068
76.0563337658493	1	0	0	248.992437320287
70.0379860707601	1	0	1	259.199765352974
28.1026036241823	0	0	2	35.1910408237369
17.7671619640537	0	1	2	190.203503316723
86.4297388719067	0	1	2	495.942226619694
-21.1540650867449	0	1	2	-165.060266280462
-19.8859995935954	0	1	1	-83.7999337303634
40.3421257661431	1	0	1	230.250129741355
25.288282620013	1	0	1	26.306013855979
68.852196419649	1	1	1	473.560259431248
113.325173788387	0	1	1	677.452330709159
-0.1751850956053	1	1	2	-29.8132130828601
-17.3251770251734	0	1	2	20.9316823912555
-39.7259735527449	1	0	2	-179.321098427372
105.996620351866	1	1	1	567.253526986774
65.2992720014908	0	1	2	248.952585863983
-14.7415221329404	1	0	2	46.8524377826234
27.4491403322586	0	0	1	180.292471624063
51.9790148992916	0	1	2	308.231467010276
41.784536020243	1	1	2	326.629145284945
89.365452945858	0	0	1	432.799728050774
14.5412027210301	0	1	2	202.300801822665
94.1682228365395	1	1	1	450.41626667384
3.17827736396039	1	0	0	-6.52366410298312
67.1276524591203	1	1	0	450.906384881413
39.1354824701977	1	1	3	331.164729645536
43.3506636751831	1	0	1	166.577164316362
45.7222157315034	0	1	2	358.362497033961
-11.1684207945669	0	1	2	-48.5518357337478
84.8199057237562	0	1	0	468.305125083595
-13.9062810769463	1	1	1	64.6972393827359
44.4162842651484	1	1	2	351.338279907093
86.7793928368378	1	1	3	474.128229617808
51.7726485477882	0	1	1	377.12516926993
93.7040849260792	0	0	0	380.389738278026
69.0778383740447	1	1	2	490.351930963381
-38.323315986897	0	1	1	1.22512981829051
79.8589001996565	0	1	0	447.914330099469
75.2784058920847	1	1	1	530.860458744551
90.2387723258122	1	0	1	388.891409563044
39.4060885774005	0	1	1	422.236271606283
-27.2063035953463	1	0	2	49.6076115982208
62.7115754664856	0	0	1	211.71595042207
24.1071915547531	0	0	2	118.666023280586
35.4920208148795	1	0	3	82.2658341162842
-27.560328291072	1	0	0	41.2979500013843
-4.24656480696367	1	1	2	220.798696949374
-0.569403954619503	1	0	0	219.174883618159
91.4130089883991	1	1	2	484.835633226976
11.534856358452	1	1	1	251.743879508456
52.2446712286549	0	1	1	156.666275084715
47.0922249951169	1	1	1	227.876403328545
15.7316397086751	0	0	2	57.7795427935602
115.070313165933	0	1	0	682.573311195636
53.0570483207756	0	0	1	249.311669406825
-5.09872251184147	1	0	1	-33.2055583818487
142.823210073485	0	1	2	686.87074397506
75.2876993887702	1	1	3	511.363721575994
44.0924944328686	0	0	2	14.985351162631
29.7693360376058	1	1	1	145.036097918634
63.4287173339992	1	0	2	194.281961233289
-12.8133383979878	1	1	2	87.4303324750218
-38.3437960199866	1	1	1	-170.887370132211
-36.5315051059069	0	1	2	-18.9281776972449
53.5970886072556	0	1	3	188.769078334705
-7.17989288507158	0	0	2	-6.48505548679761
79.4212404560085	0	1	2	316.460856216911
61.9249872341133	1	1	2	333.58896267468
66.8083705278192	0	1	1	328.135714835412
29.8906895502996	1	1	1	356.020947934421
10.519449217235	1	1	1	194.292475907403
60.3694042108022	0	0	0	293.50406077451
60.8449166661706	1	0	2	253.465856014574
6.05618692338595	0	0	1	147.468585906084
-2.60570922499391	0	0	1	119.991517370041
111.232336933537	1	0	2	494.311176578246
29.4362714936	1	1	1	268.571938900961
20.352493892015	0	0	2	265.34788825091
32.7449995264841	0	0	2	167.912918662798
53.9642336152394	1	1	1	343.428744952166
41.0340890391796	1	1	2	273.433176787212
-14.0807811396244	1	1	1	30.6984648557251
38.7139283521201	0	0	1	200.25476077839
-3.94247101254911	0	0	1	-81.3664125625973
20.195575979848	0	0	3	45.0898209814826
59.2650886227249	0	0	2	238.518058946609
79.5933557544616	1	1	0	232.931650875733
46.9055784599247	1	1	2	381.830839104875
-0.184161195217385	1	0	2	50.1431567063849
78.883735669174	1	1	2	416.45099269509
42.521279855807	1	0	3	77.4375656369148
153.385699363646	1	0	3	709.184453868506
61.6245465466981	1	0	2	280.271606483578
107.294094823072	1	1	1	498.803731578688
93.917360876432	0	1	3	413.441792689637
131.289373290343	0	0	0	678.104854061825
54.4850125037071	1	0	1	211.344743012395
81.4303966697526	0	1	3	519.045703701349
90.8207737869911	1	0	0	373.896533111256
36.5398482169764	0	1	2	276.356718582939
-4.54918787206008	0	0	0	60.9419704578463
47.0542097637052	0	0	1	215.940022463721
19.7530211724141	0	1	1	12.2526934601451
46.5845387962967	1	1	1	404.799803835797
47.4883549071956	0	1	3	187.751310525375
-10.5562133139797	1	0	2	117.287562742253
44.7249178266097	0	1	2	282.551267860393
-4.15528729069715	1	1	0	207.537716633083
81.6575022598732	1	1	1	458.668162756842
30.9745456311157	1	0	3	174.507432472013
121.592988322818	0	0	2	537.098504625269
12.3499733705718	1	1	0	92.1875844681667
48.1254985616466	0	0	1	241.160342363437
125.429685535346	0	1	1	567.171026970383
41.5015358810295	0	1	1	345.993575903675
121.634527765134	0	1	1	554.508514916278
102.462120523827	1	0	0	539.799680769934
107.615987032263	0	1	2	501.709820003607
77.4578766747941	1	0	1	219.153622958265
47.1907926478775	0	1	1	439.344851971818
70.2820724408937	1	0	3	379.127667869413
111.1969068623	1	0	1	478.06695316808
32.674736102385	0	1	1	141.902705817434
-4.22885095092547	0	1	2	147.873697223628
10.9399824704902	1	0	2	222.621468960424
23.8972679122858	1	0	2	138.531772123887
-33.2530258995789	0	1	2	-15.9294118753827
30.8546681314752	0	1	0	312.49307261833
84.2508141674842	0	0	2	312.473606567563
43.0580900679457	0	0	1	188.166947246705
55.3555957272727	0	1	2	142.135668744209
115.831379023807	0	1	0	649.025111810821
23.3275963147806	0	1	3	50.4733896432579
55.7704447703856	1	1	3	242.829494529238
48.7651555692712	0	0	1	287.328192987119
72.5647266358988	0	0	1	404.505735115941
16.587179863326	0	1	1	105.920620789807
7.60297311787499	1	1	3	1.87440471895971
70.6674788679334	0	1	0	382.636688758879
106.036783029334	0	1	2	681.427425443731
-1.76221535016489	0	1	2	141.217281045505
5.43445611626907	1	0	1	11.8557922306351
102.522782772776	1	0	2	300.864462752335
115.318634086344	0	1	1	578.812307167263
-12.0265072949122	0	1	1	-32.7860283809326
73.7733222219617	0	1	2	270.493640712518
35.8143349945542	0	0	1	273.053666985901
82.6965493513724	1	1	2	562.477383085167
32.3806068742341	0	0	2	188.580458259548
58.9144857217098	1	1	2	364.467356860626
34.153433491603	0	0	1	203.407652434354
71.2113507282062	1	0	3	286.95694108154
61.7135329818452	0	1	2	375.12898694832
-22.6067476110591	1	0	2	-49.2827337385888
110.280523744111	1	1	1	586.424971003895
9.63210441279638	1	1	1	78.5606080123804
-60.7900030606256	0	1	2	3.28245075548904
100.067203752309	0	0	2	537.346947548599
75.9272649723857	0	0	2	191.900426946011
-2.2074639528893	0	1	1	103.682590116558
93.9355174587713	0	0	2	391.870808086459
85.7388356745391	1	0	2	373.962410147298
30.7560429888308	0	0	1	124.006802766372
45.2145732811149	1	1	1	154.4921498249
42.0718618008407	0	1	1	470.953750707314
74.7349250208778	0	0	1	555.138995398929
51.76544321809	0	0	0	173.006550825073
25.4042017619059	1	0	3	182.801227042327
99.3014214600419	1	0	1	487.866091288113
46.857276658402	1	0	2	191.475210672301
